index,rank,ur_id,pr_id,similarity_score,create_date,pull_request_date,latest_release_date,user_review,pull_request,url,author,label,relevance
40,2,a72c382a-dac0-4fc1-bf82-8a06f3d53439,MDExOlB1bGxSZXF1ZXN0MTIwMzEzNTIx,0.21235142648220062,2018-04-28 13:56:07,2017-05-12 12:35:24,2017-05-15 10:39:15,"Upload fails. Constantly. App does one job and - well, it doesn't do it.","Show failed value on license-related RuntimeException Just to make it easier to debug issues like #540 pull_request_#540: Remove unused code in settingsFragment Code is no longer required as entires and entryValues are already set in preferences.xml. Want to tidy up SingleUploadFragment in a similar way, although it's not as simple as the Spinner class doesn't take an entryValues attribute. Tested on APIs 15, 19, 23, 25 VMs and API 24 physical device (Samsung S6). Previously was part of #455",https://github.com/commons-app/apps-android-commons/pull/554,whym,0,medium
41,3,4d950ff7-f55e-4ad3-8b53-a331736bbde5,MDExOlB1bGxSZXF1ZXN0MTIwMzEzNTIx,0.1839134395122528,2017-12-03 13:03:16,2017-05-12 12:35:24,2017-05-15 10:39:15,I dont know but it fails to upload all my pictures.,"Show failed value on license-related RuntimeException Just to make it easier to debug issues like #540 pull_request_#540: Remove unused code in settingsFragment Code is no longer required as entires and entryValues are already set in preferences.xml. Want to tidy up SingleUploadFragment in a similar way, although it's not as simple as the Spinner class doesn't take an entryValues attribute. Tested on APIs 15, 19, 23, 25 VMs and API 24 physical device (Samsung S6). Previously was part of #455",https://github.com/commons-app/apps-android-commons/pull/554,whym,0,medium
42,1,a72c382a-dac0-4fc1-bf82-8a06f3d53439,MDExOlB1bGxSZXF1ZXN0MTIwMzM2ODQ5,0.3834659457206726,2018-04-28 13:56:07,2017-05-12 14:34:38,2017-05-15 10:39:15,"Upload fails. Constantly. App does one job and - well, it doesn't do it.",Add logs for checking uploads limit nan,https://github.com/commons-app/apps-android-commons/pull/557,misaochan,0,high
43,2,4d950ff7-f55e-4ad3-8b53-a331736bbde5,MDExOlB1bGxSZXF1ZXN0MTIwMzM2ODQ5,0.29685938358306885,2017-12-03 13:03:16,2017-05-12 14:34:38,2017-05-15 10:39:15,I dont know but it fails to upload all my pictures.,Add logs for checking uploads limit nan,https://github.com/commons-app/apps-android-commons/pull/557,misaochan,0,high
44,3,7060b7da-b9fc-4167-b7d0-a38aca109e1c,MDExOlB1bGxSZXF1ZXN0MTIwMzM2ODQ5,0.2692224681377411,2018-01-21 20:17:16,2017-05-12 14:34:38,2017-05-15 10:39:15,When uploading apps it crash everytime so annoying,Add logs for checking uploads limit nan,https://github.com/commons-app/apps-android-commons/pull/557,misaochan,0,medium
45,1,ccc81547-27b5-47dc-9f36-743433a55781,MDExOlB1bGxSZXF1ZXN0MTIwMzQxOTM5,0.2583954334259033,2018-03-11 10:26:01,2017-05-12 14:57:46,2017-05-15 10:39:15,"I downloaded this app thinking it would give me a nice way to browse wiki Commons, but unfortunately it's only for uploading your own images. That's a nice feature, but I feel that it would be a Much better app if it had a clean, simple built in way of searching, browsing, and viewing, (and downloading/sharing) all of the photos uploaded to wiki Commons. That would make this app easily worth 5 stars!","Nearby map Displays nearby places on map, #334 is solved. issue_#334: Add map of Nearby places needing photos (currently only have list) Some people would prefer using a map to a list, as @VojtechDostal and John Lubbock (Wikimedia UK) have suggested. A map would be easier to gamify in the future (a la Pokemon Go) if we wanted to as well. Potential task for Vienna Hackathon 2017.",https://github.com/commons-app/apps-android-commons/pull/558,neslihanturan,0,medium
46,2,0c19e5bd-d45f-4627-b9b7-5b113bbcab1e,MDExOlB1bGxSZXF1ZXN0MTIwMzQxOTM5,0.16233065724372864,2017-12-08 06:26:11,2017-05-12 14:57:46,2017-05-15 10:39:15,Can't browse existing content on Wikimedia Commons.,"Nearby map Displays nearby places on map, #334 is solved. issue_#334: Add map of Nearby places needing photos (currently only have list) Some people would prefer using a map to a list, as @VojtechDostal and John Lubbock (Wikimedia UK) have suggested. A map would be easier to gamify in the future (a la Pokemon Go) if we wanted to as well. Potential task for Vienna Hackathon 2017.",https://github.com/commons-app/apps-android-commons/pull/558,neslihanturan,0,medium
47,1,a72c382a-dac0-4fc1-bf82-8a06f3d53439,MDExOlB1bGxSZXF1ZXN0MTIwNDY0OTEy,0.42529845237731934,2018-04-28 13:56:07,2017-05-13 22:06:04,2017-05-15 10:39:15,"Upload fails. Constantly. App does one job and - well, it doesn't do it.",Set upload limit nan,https://github.com/commons-app/apps-android-commons/pull/567,sandarumk,0,high
48,2,4d950ff7-f55e-4ad3-8b53-a331736bbde5,MDExOlB1bGxSZXF1ZXN0MTIwNDY0OTEy,0.35904592275619507,2017-12-03 13:03:16,2017-05-13 22:06:04,2017-05-15 10:39:15,I dont know but it fails to upload all my pictures.,Set upload limit nan,https://github.com/commons-app/apps-android-commons/pull/567,sandarumk,0,high
49,3,7060b7da-b9fc-4167-b7d0-a38aca109e1c,MDExOlB1bGxSZXF1ZXN0MTIwNDY0OTEy,0.27455028891563416,2018-01-21 20:17:16,2017-05-13 22:06:04,2017-05-15 10:39:15,When uploading apps it crash everytime so annoying,Set upload limit nan,https://github.com/commons-app/apps-android-commons/pull/567,sandarumk,0,high
50,1,7060b7da-b9fc-4167-b7d0-a38aca109e1c,MDExOlB1bGxSZXF1ZXN0MTIwNDg0NTc3,0.3258246183395386,2018-01-21 20:17:16,2017-05-14 12:41:35,2017-05-15 10:39:15,When uploading apps it crash everytime so annoying,Fix Crash issue when GPS location is not available nan,https://github.com/commons-app/apps-android-commons/pull/575,maskaravivek,0,high
51,2,a72c382a-dac0-4fc1-bf82-8a06f3d53439,MDExOlB1bGxSZXF1ZXN0MTIwNDg0NTc3,0.18549281358718872,2018-04-28 13:56:07,2017-05-14 12:41:35,2017-05-15 10:39:15,"Upload fails. Constantly. App does one job and - well, it doesn't do it.",Fix Crash issue when GPS location is not available nan,https://github.com/commons-app/apps-android-commons/pull/575,maskaravivek,0,medium
53,1,7060b7da-b9fc-4167-b7d0-a38aca109e1c,MDExOlB1bGxSZXF1ZXN0MTIwNDgyNTA0,0.09413160383701324,2018-01-21 20:17:16,2017-05-14 11:28:38,2017-05-15 10:39:15,When uploading apps it crash everytime so annoying,Remove conflicts nan,https://github.com/commons-app/apps-android-commons/pull/571,neslihanturan,0,medium
54,1,7060b7da-b9fc-4167-b7d0-a38aca109e1c,MDExOlB1bGxSZXF1ZXN0MTIwNTY3NDQy,0.039821479469537735,2018-01-21 20:17:16,2017-05-15 10:14:17,2017-05-15 10:39:15,When uploading apps it crash everytime so annoying,Put checkGps() in onResume nan,https://github.com/commons-app/apps-android-commons/pull/583,misaochan,0,medium
55,2,a72c382a-dac0-4fc1-bf82-8a06f3d53439,MDExOlB1bGxSZXF1ZXN0MTIwNTY3NDQy,0.03602583706378937,2018-04-28 13:56:07,2017-05-15 10:14:17,2017-05-15 10:39:15,"Upload fails. Constantly. App does one job and - well, it doesn't do it.",Put checkGps() in onResume nan,https://github.com/commons-app/apps-android-commons/pull/583,misaochan,0,medium
58,1,a72c382a-dac0-4fc1-bf82-8a06f3d53439,MDExOlB1bGxSZXF1ZXN0MTIwODAxMzAz,0.10945270210504532,2018-04-28 13:56:07,2017-05-16 11:11:06,2017-05-20 10:53:07,"Upload fails. Constantly. App does one job and - well, it doesn't do it.",Fixes #587: Remove trailing carriage return nan,https://github.com/commons-app/apps-android-commons/pull/608,maskaravivek,0,medium
59,2,4d950ff7-f55e-4ad3-8b53-a331736bbde5,MDExOlB1bGxSZXF1ZXN0MTIwODAxMzAz,0.09643867611885071,2017-12-03 13:03:16,2017-05-16 11:11:06,2017-05-20 10:53:07,I dont know but it fails to upload all my pictures.,Fixes #587: Remove trailing carriage return nan,https://github.com/commons-app/apps-android-commons/pull/608,maskaravivek,0,medium
60,1,7060b7da-b9fc-4167-b7d0-a38aca109e1c,MDExOlB1bGxSZXF1ZXN0MTIxNDk2NDYw,0.1813015639781952,2018-01-21 20:17:16,2017-05-19 13:07:30,2017-05-20 10:53:07,When uploading apps it crash everytime so annoying,Integrate leak canary Leak Canary is a Memory Leak detection library for Java and Android. https://github.com/square/leakcanary,https://github.com/commons-app/apps-android-commons/pull/626,sandarumk,0,high
61,1,4d950ff7-f55e-4ad3-8b53-a331736bbde5,MDExOlB1bGxSZXF1ZXN0MTIxNDk2ODQy,0.3038889765739441,2017-12-03 13:03:16,2017-05-19 13:09:25,2017-05-20 10:53:07,I dont know but it fails to upload all my pictures.,"Clean up image loading code, and switch to using Fresco. nan",https://github.com/commons-app/apps-android-commons/pull/627,dbrant,0,high
62,2,a72c382a-dac0-4fc1-bf82-8a06f3d53439,MDExOlB1bGxSZXF1ZXN0MTIxNDk2ODQy,0.27671635150909424,2018-04-28 13:56:07,2017-05-19 13:09:25,2017-05-20 10:53:07,"Upload fails. Constantly. App does one job and - well, it doesn't do it.","Clean up image loading code, and switch to using Fresco. nan",https://github.com/commons-app/apps-android-commons/pull/627,dbrant,0,high
63,3,7060b7da-b9fc-4167-b7d0-a38aca109e1c,MDExOlB1bGxSZXF1ZXN0MTIxNDk2ODQy,0.2272767424583435,2018-01-21 20:17:16,2017-05-19 13:09:25,2017-05-20 10:53:07,When uploading apps it crash everytime so annoying,"Clean up image loading code, and switch to using Fresco. nan",https://github.com/commons-app/apps-android-commons/pull/627,dbrant,0,medium
64,1,7060b7da-b9fc-4167-b7d0-a38aca109e1c,MDExOlB1bGxSZXF1ZXN0MTIxNTAzMjUz,0.34210771322250366,2018-01-21 20:17:16,2017-05-19 13:42:06,2017-05-20 10:53:07,When uploading apps it crash everytime so annoying,Fixes #614: Crash: Fragment State loss exception nan,https://github.com/commons-app/apps-android-commons/pull/630,maskaravivek,0,high
65,2,a72c382a-dac0-4fc1-bf82-8a06f3d53439,MDExOlB1bGxSZXF1ZXN0MTIxNTAzMjUz,0.17137299478054047,2018-04-28 13:56:07,2017-05-19 13:42:06,2017-05-20 10:53:07,"Upload fails. Constantly. App does one job and - well, it doesn't do it.",Fixes #614: Crash: Fragment State loss exception nan,https://github.com/commons-app/apps-android-commons/pull/630,maskaravivek,0,medium
67,1,4d950ff7-f55e-4ad3-8b53-a331736bbde5,MDExOlB1bGxSZXF1ZXN0MTIxNTEyNDM0,0.3272203803062439,2017-12-03 13:03:16,2017-05-19 14:25:44,2017-05-20 10:53:07,I dont know but it fails to upload all my pictures.,"Further improve image loading, and remove a lot of unused code. nan",https://github.com/commons-app/apps-android-commons/pull/632,dbrant,0,high
68,2,a72c382a-dac0-4fc1-bf82-8a06f3d53439,MDExOlB1bGxSZXF1ZXN0MTIxNTEyNDM0,0.2836037576198578,2018-04-28 13:56:07,2017-05-19 14:25:44,2017-05-20 10:53:07,"Upload fails. Constantly. App does one job and - well, it doesn't do it.","Further improve image loading, and remove a lot of unused code. nan",https://github.com/commons-app/apps-android-commons/pull/632,dbrant,0,high
69,1,4d950ff7-f55e-4ad3-8b53-a331736bbde5,MDExOlB1bGxSZXF1ZXN0MTIxNTI1MDgy,0.2269616723060608,2017-12-03 13:03:16,2017-05-19 15:24:15,2017-05-20 10:53:07,I dont know but it fails to upload all my pictures.,Final touch-ups for improved image loading. nan,https://github.com/commons-app/apps-android-commons/pull/634,dbrant,0,high
70,2,a72c382a-dac0-4fc1-bf82-8a06f3d53439,MDExOlB1bGxSZXF1ZXN0MTIxNTI1MDgy,0.20367471873760223,2018-04-28 13:56:07,2017-05-19 15:24:15,2017-05-20 10:53:07,"Upload fails. Constantly. App does one job and - well, it doesn't do it.",Final touch-ups for improved image loading. nan,https://github.com/commons-app/apps-android-commons/pull/634,dbrant,0,high
71,3,7060b7da-b9fc-4167-b7d0-a38aca109e1c,MDExOlB1bGxSZXF1ZXN0MTIxNTI1MDgy,0.14746448397636414,2018-01-21 20:17:16,2017-05-19 15:24:15,2017-05-20 10:53:07,When uploading apps it crash everytime so annoying,Final touch-ups for improved image loading. nan,https://github.com/commons-app/apps-android-commons/pull/634,dbrant,0,high
72,1,fee7f0d4-8c2b-495a-888d-9d23636f0c3a,MDExOlB1bGxSZXF1ZXN0MTIxNTMyMzY1,0.4426965117454529,2017-11-12 15:57:47,2017-05-19 16:00:34,2017-05-20 10:53:07,"Worst app and service ever. I provided all necessary source and permissions from the copyright holders of the files I uploaded and yet some prick deleted them still, without saying why. If I could give this app and their service 0 ⭐ I would. No wonder why educators and scholars alike don't trust Wikipedia and its foundation.",Don't show uploads that have been deleted. nan,https://github.com/commons-app/apps-android-commons/pull/635,dbrant,0,high
73,1,7060b7da-b9fc-4167-b7d0-a38aca109e1c,MDExOlB1bGxSZXF1ZXN0MTIxNjE4NTY5,0.22494882345199585,2018-01-21 20:17:16,2017-05-20 10:16:18,2017-05-20 10:53:07,When uploading apps it crash everytime so annoying,Removed getSupportActionBar command The getSupportActionBar method caused a null pointer exception in devices running Android SDK >21 but there is actually no need for it since the theme doesn't have an Action Bar.,https://github.com/commons-app/apps-android-commons/pull/640,ftsalamp,0,high
74,2,a72c382a-dac0-4fc1-bf82-8a06f3d53439,MDExOlB1bGxSZXF1ZXN0MTIxNjE4NTY5,0.12772399187088013,2018-04-28 13:56:07,2017-05-20 10:16:18,2017-05-20 10:53:07,"Upload fails. Constantly. App does one job and - well, it doesn't do it.",Removed getSupportActionBar command The getSupportActionBar method caused a null pointer exception in devices running Android SDK >21 but there is actually no need for it since the theme doesn't have an Action Bar.,https://github.com/commons-app/apps-android-commons/pull/640,ftsalamp,0,high
75,3,4d950ff7-f55e-4ad3-8b53-a331736bbde5,MDExOlB1bGxSZXF1ZXN0MTIxNjE4NTY5,0.1150093749165535,2017-12-03 13:03:16,2017-05-20 10:16:18,2017-05-20 10:53:07,I dont know but it fails to upload all my pictures.,Removed getSupportActionBar command The getSupportActionBar method caused a null pointer exception in devices running Android SDK >21 but there is actually no need for it since the theme doesn't have an Action Bar.,https://github.com/commons-app/apps-android-commons/pull/640,ftsalamp,0,medium
76,1,7060b7da-b9fc-4167-b7d0-a38aca109e1c,MDExOlB1bGxSZXF1ZXN0MTIxNjE5ODc5,0.48228928446769714,2018-01-21 20:17:16,2017-05-20 11:06:34,2017-06-05 07:11:11,When uploading apps it crash everytime so annoying,Updated target sdk version to 25 The camera crash bug does not seem to exist anymore. Another fix probably solved this issue too.,https://github.com/commons-app/apps-android-commons/pull/644,ftsalamp,0,high
77,2,a72c382a-dac0-4fc1-bf82-8a06f3d53439,MDExOlB1bGxSZXF1ZXN0MTIxNjE5ODc5,0.3390788435935974,2018-04-28 13:56:07,2017-05-20 11:06:34,2017-06-05 07:11:11,"Upload fails. Constantly. App does one job and - well, it doesn't do it.",Updated target sdk version to 25 The camera crash bug does not seem to exist anymore. Another fix probably solved this issue too.,https://github.com/commons-app/apps-android-commons/pull/644,ftsalamp,0,high
